# Mo at 1 bar, Liquid
# Atomic Number: 42
# Atomic Mass: 95.95
# Source: nist.gov
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
2896.0			13.2901			873.7080		110.5			84.3
2900.0			13.3021			875.2626		110.6			84.45
3000.0			13.4585			914.3359		111.9			88.22
3100.0			13.6028			953.3056		113.1			91.98
3200.0			13.7471			992.3789		114.3			95.75
3300.0			13.8794			1031.3486		115.4			99.51
3400.0			14.0238			1070.6291		116.6			103.3
3500.0			14.1561			1108.9769		117.7			107.0
3600.0			14.2763			1148.3612		118.7			110.8
3700.0			14.3966			1187.7454		119.7			114.6
3800.0			14.5289			1226.0932		120.8			118.3
3900.0			14.6371			1265.4774		121.7			122.1
4000.0			14.7574			1304.8617		122.7			125.9
4100.0			14.8657			1343.2095		123.6			129.6
4200.0			14.9739			1382.5937		124.5			133.4
4300.0			15.0822			1421.9779		125.4			137.2
4400.0			15.1904			1460.3257		126.3			140.9
4500.0			15.2866			1499.7099		127.1			144.7
4600.0			15.3828			1539.0942		127.9			148.5
4700.0			15.4911			1577.4420		128.8			152.2
4800.0			15.5753			1616.8262		129.5			156.0
4900.0			15.6715			1656.2104		130.3			159.8
