# Zr at 1 bar, Solid
# Atomic Number: 40
# Atomic Mass: 91.224
# Source: nist.gov
# «beta» phase; Data last reviewed in June, 1979
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
298.0			5.1934			-0.0000			43.18			-0.0
300.0			5.2138			0.5182			43.35			0.05
400.0			6.0978			27.0507			50.7			2.61
500.0			6.8026			54.2051			56.56			5.23
600.0			7.3919			82.0850			61.46			7.92
700.0			7.9043			110.7941		65.72			10.69
800.0			8.3625			140.3322		69.53			13.54
800.0			8.3637			140.3322		69.54			13.54
900.0			8.7703			170.0777		72.92			16.41
1000.0			9.1287			199.4086		75.9			19.24
1100.0			9.4522			228.7395		78.59			22.07
1200.0			9.7493			258.1740		81.06			24.91
1300.0			10.0259			287.8158		83.36			27.77
1400.0			10.2845			317.9758		85.51			30.68
1500.0			10.5310			348.6541		87.56			33.64
1600.0			10.7656			380.0578		89.51			36.67
1700.0			10.9917			412.1870		91.39			39.77
1800.0			11.2106			445.2491		93.21			42.96
1900.0			11.4235			479.2439		94.98			46.24
2000.0			11.6327			514.3787		96.72			49.63
2100.0			11.8384			550.6537		98.43			53.13
