# Fe at 1 bar, Solid
# Atomic Number: 26
# Atomic Mass: 55.845
# Source: nist.gov
# «gamma» phase; Data last reviewed in March, 1978
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
298.0			4.2733			-0.0000			35.53			-0.0
300.0			4.2949			0.5182			35.71			0.05
400.0			5.2246			28.3981			43.44			2.74
500.0			5.9691			57.1071			49.63			5.51
600.0			6.5957			86.7489			54.84			8.37
700.0			7.1406			117.2199		59.37			11.31
800.0			7.6265			148.6236		63.41			14.34
900.0			8.0667			180.8565		67.07			17.45
1000.0			8.4708			213.9185		70.43			20.64
1100.0			8.8460			247.8097		73.55			23.91
1200.0			9.1984			282.6337		76.48			27.27
1300.0			9.5292			318.3904		79.23			30.72
1400.0			9.8443			354.8726		81.85			34.24
1500.0			10.1438			392.3913		84.34			37.86
1600.0			10.4300			430.6354		86.72			41.55
1700.0			10.7054			469.8124		89.01			45.33
1800.0			10.9712			509.8185		91.22			49.19
