# Si at 1 bar, Liquid
# Atomic Number: 14
# Atomic Mass: 28.085
# Source: nist.gov
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
1685.0			11.0121			390.9403		91.56			37.72
1700.0			11.0410			395.0860		91.8			38.12
1800.0			11.2286			423.2768		93.36			40.84
1900.0			11.4054			451.4676		94.83			43.56
2000.0			11.5726			479.6584		96.22			46.28
2100.0			11.7326			507.8493		97.55			49.0
2200.0			11.8841			536.0401		98.81			51.72
2300.0			12.0272			564.2309		100.0			54.44
2400.0			12.1716			592.4217		101.2			57.16
2500.0			12.3039			620.6125		102.3			59.88
2600.0			12.4362			648.8033		103.4			62.6
2700.0			12.5564			676.9942		104.4			65.32
2800.0			12.6767			705.1850		105.4			68.04
2900.0			12.7850			733.3758		106.3			70.76
3000.0			12.8932			761.5666		107.2			73.48
3100.0			13.0014			789.7574		108.1			76.2
3200.0			13.1097			817.9482		109.0			78.92
3300.0			13.2059			846.1390		109.8			81.64
3400.0			13.3141			874.3299		110.7			84.36
3500.0			13.3983			902.5207		111.4			87.08
