# B at 1 bar, Solid
# Atomic Number: 5
# Atomic Mass: 10.81
# Source: nist.gov
# «beta»-rhombohedral phase; Data last reviewed in June, 1983
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
298.0			0.6988			-0.0000			5.81			-0.0
300.0			0.7084			0.2073			5.89			0.02
400.0			1.1811			14.5100			9.82			1.4
500.0			1.6453			32.4402			13.68			3.13
600.0			2.0759			52.8578			17.26			5.1
700.0			2.4728			75.0373			20.56			7.24
800.0			2.8372			98.5642			23.59			9.51
900.0			3.1752			123.3348		26.4			11.9
1000.0			3.4879			148.9346		29.0			14.37
1100.0			3.7790			175.2598		31.42			16.91
1200.0			4.0508			202.1033		33.68			19.5
1300.0			4.3058			229.5686		35.8			22.15
1400.0			4.5451			257.4485		37.79			24.84
1500.0			4.7712			285.7429		39.67			27.57
1600.0			4.9865			314.3483		41.46			30.33
1700.0			5.1910			343.4719		43.16			33.14
1800.0			5.3870			373.1137		44.79			36.0
1800.0			5.3882			373.2174		44.8			36.01
1900.0			5.5758			403.1701		46.36			38.9
2000.0			5.7574			433.5374		47.87			41.83
2100.0			5.9306			464.2157		49.31			44.79
2200.0			6.0990			495.3085		50.71			47.79
2300.0			6.2602			526.7122		52.05			50.82
