# Pb at 1 bar, Liquid
# Atomic Number: 82
# Atomic Mass: 207.2
# Source: nist.gov
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
601.0			11.1047			93.2784			92.33			9.0
700.0			11.6676			124.6822		97.01			12.03
800.0			12.1475			155.8786		101.0			15.04
900.0			12.5685			186.7642		104.5			18.02
1000.0			12.9413			217.2351		107.6			20.96
1100.0			13.2781			247.3951		110.4			23.87
1200.0			13.5787			277.4515		112.9			26.77
1300.0			13.8554			307.3006		115.2			29.65
1400.0			14.1200			337.1497		117.4			32.53
1500.0			14.3485			366.8952		119.3			35.4
1600.0			14.5770			396.7443		121.2			38.28
1700.0			14.7935			426.6970		123.0			41.17
1800.0			14.9859			456.7534		124.6			44.07
1900.0			15.1784			486.9134		126.2			46.98
2000.0			15.3588			517.3844		127.7			49.92
