# W at 1 bar, Liquid
# Atomic Number: 74
# Atomic Mass: 183.84
# Source: nist.gov
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
3680.0			14.2523			1107.9405		118.5			106.9
3700.0			14.2763			1115.1955		118.7			107.6
3800.0			14.3966			1152.5069		119.7			111.2
3900.0			14.5048			1188.7818		120.6			114.7
4000.0			14.6131			1226.0932		121.5			118.3
4100.0			14.7213			1262.3681		122.4			121.8
4200.0			14.8176			1299.6795		123.2			125.4
4300.0			14.9258			1335.9545		124.1			128.9
4400.0			15.0220			1373.2658		124.9			132.5
4500.0			15.1182			1409.5408		125.7			136.0
4600.0			15.2145			1446.8522		126.5			139.6
4700.0			15.2986			1484.1635		127.2			143.2
4800.0			15.3949			1520.4385		128.0			146.7
4900.0			15.4791			1557.7499		128.7			150.3
5000.0			15.5632			1594.0248		129.4			153.8
5100.0			15.6474			1631.3362		130.1			157.4
5200.0			15.7316			1667.6111		130.8			160.9
5300.0			15.8158			1704.9225		131.5			164.5
5400.0			15.9000			1742.2339		132.2			168.1
5500.0			15.9722			1778.5088		132.8			171.6
5600.0			16.0564			1815.8202		133.5			175.2
5700.0			16.1285			1852.0951		134.1			178.7
5800.0			16.2007			1889.4065		134.7			182.3
5900.0			16.2728			1925.6815		135.3			185.8
6000.0			16.3450			1962.9928		135.9			189.4
