# Nb at 1 bar, Solid
# Atomic Number: 41
# Atomic Mass: 92.90637
# Source: nist.gov
# Data last reviewed in December, 1973
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
298.0			4.3851			-0.0000			36.46			-0.0
300.0			4.4056			0.5182			36.63			0.05
400.0			5.2715			26.4289			43.83			2.55
500.0			5.9571			52.9614			49.53			5.11
600.0			6.5296			80.0122			54.29			7.72
700.0			7.0227			107.5811		58.39			10.38
800.0			7.4569			135.5647		62.0			13.08
900.0			7.8454			164.0664		65.23			15.83
1000.0			8.1978			192.8791		68.16			18.61
1100.0			8.5213			222.2100		70.85			21.44
1200.0			8.8208			251.8518		73.34			24.3
1300.0			9.0998			281.9082		75.66			27.2
1400.0			9.3620			312.3791		77.84			30.14
1500.0			9.6098			343.2646		79.9			33.12
1600.0			9.8455			374.7720		81.86			36.16
1700.0			10.0704			406.6940		83.73			39.24
1800.0			10.2869			439.3414		85.53			42.39
1900.0			10.4962			472.6107		87.27			45.6
2000.0			10.6982			506.7092		88.95			48.89
2100.0			10.8967			541.6368		90.6			52.26
2200.0			11.0903			577.6008		92.21			55.73
2300.0			11.2815			614.6012		93.8			59.3
2400.0			11.4704			652.8454		95.37			62.99
2500.0			11.6580			692.4369		96.93			66.81
2600.0			11.8444			733.5831		98.48			70.78
2700.0			12.0272			776.3875		100.0			74.91
