# Li at 1 bar, Liquid
# Atomic Number: 3
# Atomic Mass: 6.94
# Source: nist.gov
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
454.0			5.6408			49.7485			46.9			4.8
500.0			5.9944			64.2585			49.84			6.2
600.0			6.6487			95.1440			55.28			9.18
700.0			7.1923			125.5113		59.8			12.11
700.0			7.1911			125.5113		59.79			12.11
800.0			7.6565			155.4641		63.66			15.0
900.0			8.0667			185.5204		67.07			17.9
1000.0			8.4323			215.3695		70.11			20.78
1100.0			8.7618			245.2186		72.85			23.66
1200.0			9.0637			275.0677		75.36			26.54
1300.0			9.3404			304.8132		77.66			29.41
1400.0			9.5953			334.5587		79.78			32.28
1500.0			9.8323			364.0968		81.75			35.13
1600.0			10.0536			393.6350		83.59			37.98
