# V at 1 bar, Liquid
# Atomic Number: 23
# Atomic Mass: 50.9415
# Source: nist.gov
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
2190.0			12.0393			705.8068		100.1			68.1
2200.0			12.0633			710.6780		100.3			68.57
2300.0			12.3039			758.5610		102.3			73.19
2400.0			12.5444			806.4439		104.3			77.81
2500.0			12.7729			854.3268		106.2			82.43
2600.0			12.9894			902.2097		108.0			87.05
2700.0			13.2059			950.0927		109.8			91.67
2800.0			13.3983			997.9756		111.4			96.29
2900.0			13.6028			1045.7549		113.1			100.9
3000.0			13.7832			1093.4305		114.6			105.5
3100.0			13.9636			1141.1062		116.1			110.1
3200.0			14.1440			1189.8183		117.6			114.8
3300.0			14.3124			1237.4939		119.0			119.4
3400.0			14.4808			1285.1695		120.4			124.0
3500.0			14.6371			1332.8452		121.7			128.6
3600.0			14.7935			1381.5573		123.0			133.3
