# Co at 1 bar, Liquid
# Atomic Number: 27
# Atomic Mass: 58.933194
# Source: nist.gov
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
1768.0			11.9370			539.9785		99.25			52.1
1800.0			12.0236			553.4520		99.97			53.4
1900.0			12.2918			595.4273		102.2			57.45
2000.0			12.5324			637.4026		104.2			61.5
2100.0			12.7729			679.4816		106.2			65.56
2200.0			13.0014			721.4569		108.1			69.61
2300.0			13.2179			763.4322		109.9			73.66
2400.0			13.4224			805.4075		111.6			77.71
2500.0			13.6269			847.3828		113.3			81.76
2600.0			13.8193			889.3581		114.9			85.81
2700.0			13.9997			931.3333		116.4			89.86
2800.0			14.1801			973.3086		117.9			93.91
2900.0			14.3485			1015.2839		119.3			97.96
3000.0			14.5169			1057.1556		120.7			102.0
3100.0			14.6732			1099.6491		122.0			106.1
