# Ti at 1 bar, Solid
# Atomic Number: 22
# Atomic Mass: 47.867
# Source: nist.gov
# «alpha» phase; Data last reviewed in June, 1979
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
298.0			3.6984			-0.0000			30.75			-0.0
300.0			3.7188			0.5182			30.92			0.05
400.0			4.6209			27.5690			38.42			2.66
500.0			5.3557			55.9671			44.53			5.4
600.0			5.9751			85.2979			49.68			8.23
700.0			6.5103			115.1470		54.13			11.11
700.0			6.5103			115.1470		54.13			11.11
800.0			6.9806			145.5144		58.04			14.04
900.0			7.4040			176.5035		61.56			17.03
1000.0			7.7997			208.8401		64.85			20.15
1100.0			8.1797			243.2494		68.01			23.47
1200.0			8.5526			280.2499		71.11			27.04
1300.0			8.9278			320.5669		74.23			30.93
1400.0			9.3091			364.9260		77.4			35.21
1500.0			9.7012			413.9490		80.66			39.94
1600.0			10.1077			468.3614		84.04			45.19
1700.0			10.5323			528.6814		87.57			51.01
