# Zr at 1 bar, Solid
# Atomic Number: 40
# Atomic Mass: 91.224
# Source: nist.gov
# «alpha» phase; Data last reviewed in June, 1979
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
298.0			4.6738			-0.0000			38.86			-0.0
300.0			4.6930			0.5182			39.02			0.05
400.0			5.5794			27.0507			46.39			2.61
500.0			6.2830			54.2051			52.24			5.23
600.0			6.8724			82.0850			57.14			7.92
700.0			7.3847			110.7941		61.4			10.69
800.0			7.8430			140.3322		65.21			13.54
900.0			8.2603			170.8032		68.68			16.48
1000.0			8.6476			202.5178		71.9			19.54
1100.0			9.0108			235.3726		74.92			22.71
1200.0			9.3548			269.4710		77.78			26.0
1300.0			9.6831			304.8132		80.51			29.41
1400.0			9.9970			341.3991		83.12			32.94
1500.0			10.2989			379.0214		85.63			36.57
1600.0			10.5888			417.6801		88.04			40.3
1700.0			10.8666			457.2716		90.35			44.12
