# Ta at 1 bar, Solid
# Atomic Number: 73
# Atomic Mass: 180.94788
# Source: nist.gov
# Data last reviewed in December, 1972
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
298.0			4.9865			-0.0000			41.46			-0.0
300.0			5.0069			0.5182			41.63			0.05
400.0			5.8909			27.0507			48.98			2.61
500.0			6.5921			54.1015			54.81			5.22
600.0			7.1754			81.6705			59.66			7.88
700.0			7.6758			109.6540		63.82			10.58
800.0			8.1148			137.9484		67.47			13.31
900.0			8.5057			166.5538		70.72			16.07
1000.0			8.8581			195.3665		73.65			18.85
1100.0			9.1804			224.4901		76.33			21.66
1200.0			9.4775			254.0283		78.8			24.51
1300.0			9.7553			283.8774		81.11			27.39
1300.0			9.7565			283.9810		81.12			27.4
1400.0			10.0151			314.0374		83.27			30.3
1500.0			10.2568			344.1974		85.28			33.21
1600.0			10.4841			374.6684		87.17			36.15
1700.0			10.7006			405.3466		88.97			39.11
1800.0			10.9075			436.5431		90.69			42.12
1900.0			11.1047			468.0505		92.33			45.16
2000.0			11.2960			500.0761		93.92			48.25
2100.0			11.4800			532.6199		95.45			51.39
2200.0			11.6580			565.7855		96.93			54.59
2300.0			11.8324			599.3658		98.38			57.83
2400.0			12.0020			633.6715		99.79			61.14
2500.0			12.1716			668.7027		101.2			64.52
2600.0			12.3279			704.5631		102.5			67.98
2700.0			12.4963			741.2526		103.9			71.52
2800.0			12.6527			779.0822		105.2			75.17
2900.0			12.8090			817.9482		106.5			78.92
3000.0			12.9654			858.2652		107.8			82.81
3100.0			13.1217			900.0333		109.1			86.84
3200.0			13.2901			943.6668		110.5			91.05
