# Nb at 1 bar, Liquid
# Atomic Number: 41
# Atomic Mass: 92.90637
# Source: nist.gov
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
2750.0			13.3021			769.7544		110.6			74.27
2800.0			13.3743			787.0627		111.2			75.94
2900.0			13.5186			821.7830		112.4			79.29
3000.0			13.6509			856.5033		113.5			82.64
3100.0			13.7832			891.1200		114.6			85.98
3200.0			13.9155			925.8403		115.7			89.33
3300.0			14.0358			960.5606		116.7			92.68
3400.0			14.1561			995.1773		117.7			96.02
3500.0			14.2763			1029.8976		118.7			99.37
3600.0			14.3846			1064.4106		119.6			102.7
3700.0			14.4928			1099.6491		120.5			106.1
3800.0			14.6011			1133.8512		121.4			109.4
3900.0			14.7093			1169.0897		122.3			112.8
4000.0			14.8055			1203.2918		123.1			116.1
4100.0			14.9138			1238.5303		124.0			119.5
4200.0			15.0100			1272.7324		124.8			122.8
4300.0			15.1062			1306.9345		125.6			126.1
4400.0			15.1904			1342.1730		126.3			129.5
4500.0			15.2866			1376.3751		127.1			132.8
4600.0			15.3708			1411.6136		127.8			136.2
4700.0			15.4550			1445.8157		128.5			139.5
4800.0			15.5392			1481.0543		129.2			142.9
4900.0			15.6234			1515.2564		129.9			146.2
5000.0			15.7076			1550.4949		130.6			149.6
5100.0			15.7918			1584.6970		131.3			152.9
