# Mo at 1 bar, Solid
# Atomic Number: 42
# Atomic Mass: 95.95
# Source: nist.gov
# Data last reviewed in March, 1978
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
298.0			3.4386			-0.0000			28.59			-0.0
300.0			3.4578			0.4146			28.75			0.04
400.0			4.3082			25.9107			35.82			2.5
500.0			4.9913			52.3396			41.5			5.05
600.0			5.5650			79.4940			46.27			7.67
700.0			6.0593			107.1666		50.38			10.34
800.0			6.4959			135.2537		54.01			13.05
900.0			6.8868			163.9628		57.26			15.82
1000.0			7.2440			193.0864		60.23			18.63
1100.0			7.5723			222.8318		62.96			21.5
1200.0			7.8778			253.0955		65.5			24.42
1300.0			8.1653			284.0847		67.89			27.41
1400.0			8.4371			315.6957		70.15			30.46
1500.0			8.6969			348.0322		72.31			33.58
1600.0			8.9447			381.1979		74.37			36.78
1700.0			9.1852			415.4000		76.37			40.08
1800.0			9.4185			450.4312		78.31			43.46
1900.0			9.6458			486.7061		80.2			46.96
1900.0			9.6446			486.4989		80.19			46.94
2000.0			9.8671			524.0175		82.04			50.56
2100.0			10.0872			562.7799		83.87			54.3
2200.0			10.3037			602.8896		85.67			58.17
2300.0			10.5154			644.0358		87.43			62.14
2400.0			10.7271			686.7366		89.19			66.26
2500.0			10.9376			731.1993		90.94			70.55
2600.0			11.1492			777.7349		92.7			75.04
2700.0			11.3645			826.8615		94.49			79.78
2800.0			11.5834			878.7865		96.31			84.79
