# Zr at 1 bar, Liquid
# Atomic Number: 40
# Atomic Mass: 91.224
# Source: nist.gov
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
2125.0			13.0736			646.2123		108.7			62.35
2200.0			13.2540			678.7561		110.2			65.49
2300.0			13.4705			722.1824		112.0			69.68
2400.0			13.6870			765.5050		113.8			73.86
2500.0			13.8915			808.8277		115.5			78.04
2600.0			14.0839			852.2540		117.1			82.23
2700.0			14.2763			895.5766		118.7			86.41
2800.0			14.4567			939.0029		120.2			90.6
2900.0			14.6371			982.3256		121.7			94.78
3000.0			14.8055			1025.6482		123.1			98.96
3100.0			14.9739			1068.5563		124.5			103.1
3200.0			15.1303			1112.0862		125.8			107.3
3300.0			15.2866			1155.6162		127.1			111.5
3400.0			15.4430			1199.1461		128.4			115.7
3500.0			15.5873			1242.6760		129.6			119.9
3600.0			15.7316			1286.2060		130.8			124.1
3700.0			15.8639			1329.7359		131.9			128.3
3800.0			15.9962			1372.2294		133.0			132.4
3900.0			16.1285			1415.7594		134.1			136.6
4000.0			16.2608			1459.2893		135.2			140.8
4100.0			16.3811			1502.8192		136.2			145.0
4200.0			16.5014			1546.3492		137.2			149.2
4300.0			16.6216			1589.8791		138.2			153.4
4400.0			16.7419			1632.3726		139.2			157.5
4500.0			16.8502			1675.9025		140.1			161.7
4600.0			16.9584			1719.4325		141.0			165.9
4700.0			17.0666			1762.9624		141.9			170.1
