# W at 1 bar, Solid
# Atomic Number: 74
# Atomic Mass: 183.84
# Source: nist.gov
# Data last reviewed in June, 1966
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
298.0			3.9269			-0.0000			32.65			-0.0
300.0			3.9461			0.5182			32.81			0.05
400.0			4.7977			26.0143			39.89			2.51
500.0			5.4724			52.0286			45.5			5.02
600.0			6.0329			78.5612			50.16			7.58
700.0			6.5152			105.5083		54.17			10.18
800.0			6.9409			132.9736		57.71			12.83
900.0			7.3210			160.8535		60.87			15.52
1000.0			7.6674			189.1479		63.75			18.25
1100.0			7.9861			217.9606		66.4			21.03
1200.0			8.2808			247.1879		68.85			23.85
1300.0			8.5574			276.9333		71.15			26.72
1400.0			8.8172			307.1970		73.31			29.64
1500.0			9.0637			337.8752		75.36			32.6
1600.0			9.2971			369.0717		77.3			35.61
1700.0			9.5196			400.7863		79.15			38.67
1800.0			9.7336			432.9156		80.93			41.77
1900.0			9.9381			465.6667		82.63			44.93
1900.0			9.9381			465.6667		82.63			44.93
2000.0			10.1354			498.8323		84.27			48.13
2100.0			10.3266			532.5162		85.86			51.38
2200.0			10.5106			566.7183		87.39			54.68
2300.0			10.6898			601.3350		88.88			58.02
2400.0			10.8630			636.4699		90.32			61.41
2500.0			11.0326			672.1229		91.73			64.85
2600.0			11.1974			708.3979		93.1			68.35
2700.0			11.3609			745.6056		94.46			71.94
2800.0			11.5221			783.9534		95.8			75.64
2900.0			11.6833			823.6486		97.14			79.47
3000.0			11.8468			865.1057		98.5			83.47
3100.0			12.0128			908.6356		99.88			87.67
3200.0			12.1836			954.6530		101.3			92.11
3300.0			12.3520			1003.6760		102.7			96.84
3400.0			12.5444			1056.1192		104.3			101.9
3500.0			12.7248			1113.1227		105.8			107.4
3600.0			12.9293			1174.2719		107.5			113.3
