# Hf at 1 bar, Solid
# Atomic Number: 72
# Atomic Mass: 178.49
# Source: nist.gov
# «alpha» phase; Data last reviewed in March, 1979
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
298.0			5.2379			-0.0000			43.55			-0.0
300.0			5.2583			0.5182			43.72			0.05
400.0			6.1652			27.6726			51.26			2.67
500.0			6.8940			55.8634			57.32			5.39
600.0			7.5110			84.9870			62.45			8.2
700.0			8.0498			115.1470		66.93			11.11
800.0			8.5297			146.1362		70.92			14.1
900.0			8.9651			177.9545		74.54			17.17
1000.0			9.3644			210.7056		77.86			20.33
1100.0			9.7360			244.2859		80.95			23.57
1200.0			10.0824			278.5916		83.83			26.88
1300.0			10.4096			313.7265		86.55			30.27
1400.0			10.7175			349.6905		89.11			33.74
1500.0			11.0121			386.3800		91.56			37.28
1600.0			11.2924			423.7950		93.89			40.89
1700.0			11.5606			461.9355		96.12			44.57
1800.0			11.8180			500.9052		98.26			48.33
1900.0			12.0633			540.4967		100.3			52.15
2000.0			12.3039			580.8137		102.3			56.04
2100.0			12.5444			621.9599		104.3			60.01
2200.0			12.7609			663.7279		106.1			64.04
2300.0			12.9894			706.2214		108.0			68.14
2400.0			13.1939			749.4404		109.7			72.31
2500.0			13.4104			793.3849		111.5			76.55
