# Ba at 1 bar, Liquid
# Atomic Number: 56
# Atomic Mass: 137.327
# Source: nist.gov
# Unit Conversion Factors: 1 J/mol*K = 0.1203 kB/atom   |   1 kJ/mol = 1/10.3644 meV/atom
# Temperature (K)	Entropy (kB/atom)	Enthalpy (meV/atom)	Entropy (J/mol*K)	Enthalpy(kJ/mol)
1000.0			14.0238			316.0066		116.6			30.49
1100.0			14.5169			360.2620		120.7			34.76
1200.0			14.9499			403.1701		124.3			38.9
1300.0			15.3347			445.0418		127.5			42.94
1400.0			15.6835			486.0843		130.4			46.9
1500.0			16.0083			526.6086		133.1			50.81
1600.0			16.3089			566.8220		135.6			54.69
1700.0			16.5976			606.7244		138.0			58.54
1800.0			16.8622			646.8341		140.2			62.41
1900.0			17.1148			687.1511		142.3			66.3
2000.0			17.3553			727.9864		144.3			70.24
2100.0			17.5958			769.5471		146.3			74.25
